L,n_sweeps,rep,dwd
512,12800,180,0.00000000
512,12800,181,0.00000000
512,12800,182,0.00000000
512,12800,183,0.00000000
512,12800,184,0.00000000
512,12800,185,0.00000000
512,12800,186,0.00000000
512,12800,187,0.00000000
512,12800,188,0.00202560
512,12800,189,0.00203705
512,12800,190,0.00000000
512,12800,191,0.00000000
512,12800,192,0.00201416
512,12800,193,0.00203705
512,12800,194,0.00000000
512,12800,195,0.00000000
512,12800,196,0.00202560
512,12800,197,0.00000000
512,12800,198,0.00000000
512,12800,199,0.00000000
512,25600,0,0.00000000
512,25600,1,0.00000000
512,25600,2,0.00202942
512,25600,3,0.00000000
512,25600,4,0.00000000
512,25600,5,0.00202560
512,25600,6,0.00000000
512,25600,7,0.00202942
512,25600,8,0.00000000
512,25600,9,0.00201035
512,25600,10,0.00000000
512,25600,11,0.00000000
512,25600,12,0.00000000
512,25600,13,0.00000000
512,25600,14,0.00000000
512,25600,15,0.00000000
512,25600,16,0.00201797
512,25600,17,0.00000000
512,25600,18,0.00000000
512,25600,19,0.00000000
512,25600,20,0.00201797
512,25600,21,0.00000000
512,25600,22,0.00000000
512,25600,23,0.00204086
512,25600,24,0.00202560
512,25600,25,0.00000000
512,25600,26,0.00203705
512,25600,27,0.00000000
512,25600,28,0.00205231
512,25600,29,0.00000000
512,25600,30,0.00201035
512,25600,31,0.00203705
512,25600,32,0.00202179
512,25600,33,0.00000000
512,25600,34,0.00204849
512,25600,35,0.00000000
512,25600,36,0.00000000
512,25600,37,0.00000000
512,25600,38,0.00204086
512,25600,39,0.00000000
512,25600,40,0.00000000
512,25600,41,0.00000000
512,25600,42,0.00000000
512,25600,43,0.00000000
512,25600,44,0.00000000
512,25600,45,0.00202942
512,25600,46,0.00201797
512,25600,47,0.00000000
512,25600,48,0.00202942
512,25600,49,0.00000000
512,25600,50,0.00000000
512,25600,51,0.00202560
512,25600,52,0.00000000
512,25600,53,0.00000000
512,25600,54,0.00201797
512,25600,55,0.00202560
512,25600,56,0.00000000
512,25600,57,0.00000000
512,25600,58,0.00000000
512,25600,59,0.00000000
512,25600,60,0.00202560
512,25600,61,0.00201797
512,25600,62,0.00000000
512,25600,63,0.00000000
512,25600,64,0.00000000
512,25600,65,0.00000000
512,25600,66,0.00000000
512,25600,67,0.00000000
512,25600,68,0.00201035
512,25600,69,0.00202560
512,25600,70,0.00000000
512,25600,71,0.00000000
512,25600,72,0.00000000
512,25600,73,0.00000000
512,25600,74,0.00202179
512,25600,75,0.00201797
512,25600,76,0.00000000
512,25600,77,0.00204086
512,25600,78,0.00000000
512,25600,79,0.00203705
512,25600,80,0.00000000
512,25600,81,0.00200272
512,25600,82,0.00000000
512,25600,83,0.00000000
512,25600,84,0.00000000
512,25600,85,0.00202942
512,25600,86,0.00000000
512,25600,87,0.00204849
512,25600,88,0.00000000
512,25600,89,0.00000000
512,25600,90,0.00000000
512,25600,91,0.00000000
512,25600,92,0.00000000
512,25600,93,0.00000000
512,25600,94,0.00203323
512,25600,95,0.00000000
512,25600,96,0.00000000
512,25600,97,0.00000000
512,25600,98,0.00000000
512,25600,99,0.00202560
512,25600,100,0.00000000
512,25600,101,0.00000000
512,25600,102,0.00000000
512,25600,103,0.00000000
512,25600,104,0.00000000
512,25600,105,0.00000000
512,25600,106,0.00201416
512,25600,107,0.00000000
512,25600,108,0.00000000
512,25600,109,0.00000000
512,25600,110,0.00204086
512,25600,111,0.00202179
512,25600,112,0.00000000
512,25600,113,0.00201035
512,25600,114,0.00000000
512,25600,115,0.00000000
512,25600,116,0.00000000
512,25600,117,0.00201416
512,25600,118,0.00000000
512,25600,119,0.00202179
512,25600,120,0.00201416
512,25600,121,0.00202942
512,25600,122,0.00000000
512,25600,123,0.00000000
512,25600,124,0.00000000
512,25600,125,0.00000000
512,25600,126,0.00000000
512,25600,127,0.00000000
512,25600,128,0.00000000
512,25600,129,0.00000000
512,25600,130,0.00202560
512,25600,131,0.00000000
512,25600,132,0.00203323
512,25600,133,0.00000000
512,25600,134,0.00000000
512,25600,135,0.00203705
512,25600,136,0.00202942
512,25600,137,0.00203323
512,25600,138,0.00202942
512,25600,139,0.00000000
512,25600,140,0.00202179
512,25600,141,0.00000000
512,25600,142,0.00201797
512,25600,143,0.00000000
512,25600,144,0.00200272
512,25600,145,0.00000000
512,25600,146,0.00000000
512,25600,147,0.00202560
512,25600,148,0.00000000
512,25600,149,0.00000000
512,25600,150,0.00000000
512,25600,151,0.00000000
512,25600,152,0.00202942
512,25600,153,0.00000000
512,25600,154,0.00203705
512,25600,155,0.00000000
512,25600,156,0.00202942
512,25600,157,0.00000000
512,25600,158,0.00000000
512,25600,159,0.00000000
512,25600,160,0.00000000
512,25600,161,0.00201416
512,25600,162,0.00201797
512,25600,163,0.00203705
512,25600,164,0.00000000
512,25600,165,0.00000000
512,25600,166,0.00000000
512,25600,167,0.00000000
512,25600,168,0.00205994
512,25600,169,0.00203323
512,25600,170,0.00201797
512,25600,171,0.00202179
512,25600,172,0.00000000
512,25600,173,0.00000000
512,25600,174,0.00000000
512,25600,175,0.00000000
512,25600,176,0.00000000
512,25600,177,0.00000000
512,25600,178,0.00000000
512,25600,179,0.00000000
512,25600,180,0.00000000
512,25600,181,0.00000000
512,25600,182,0.00203705
512,25600,183,0.00000000
512,25600,184,0.00000000
512,25600,185,0.00000000
512,25600,186,0.00000000
512,25600,187,0.00000000
512,25600,188,0.00202942
512,25600,189,0.00201797
512,25600,190,0.00000000
512,25600,191,0.00000000
512,25600,192,0.00000000
512,25600,193,0.00203705
512,25600,194,0.00202560
512,25600,195,0.00000000
512,25600,196,0.00203323
512,25600,197,0.00000000
512,25600,198,0.00000000
512,25600,199,0.00000000
